Key,Council_District,Highest_Offense_Desc,Highest_NIBRS_UCR_Offense_Description,Report_Date,Location,Clearance_Status,Clearance_Date,District,Zip_Code_Crime,Census_Tract,X_Coordinate,Y_Coordinate,Zip_Code_Housing,Populationbelowpovertylevel,Medianhouseholdincome,Non-WhiteNon-HispanicorLatino,HispanicorLatinoofanyrace,Populationwithdisability,Unemployment,Largehouseholds(5+members),Homesaffordabletopeopleearninglessthan$50000,Rentalsaffordabletopeopleearninglessthan$25000,Rent-restrictedunits,HousingChoiceVoucherholders,Medianrent,Medianhomevalue,Percentageofrentalunitsinpoorcondition,Percentchangeinnumberofhousingunits2000-2012,Ownerunitsaffordabletoaverageretail/serviceworker,Rentalunitsaffordabletoaverageretail/serviceworker,Rentalunitsaffordabletoaverageartist,Ownerunitsaffordabletoaverageartist,Rentalunitsaffordabletoaverageteacher,Ownerunitsaffordabletoaverageteacher,Rentalunitsaffordabletoaveragetechworker,Ownerunitsaffordabletoaveragetechworker,Changeinpercentageofpopulationbelowpoverty2000-2012,Changeinmedianrent2000-2012,Changeinmedianhomevalue2000-2012,Percentageofhomeswithin1/4-mioftransitstop,Averagemonthlytransportationcost,Percentageofhousingandtransportationcoststhatistransportation-related
20155033264,10,BURGLARY OF VEHICLE,Theft,29-Jul-15,3100 PECOS ST,N,31-Jul-15,B,78703,16.04,3105911,10085522,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20155033110,10,BURGLARY OF VEHICLE,Theft,29-Jul-15,3006 OAKHURST AVE,N,24-Aug-15,B,78703,16.03,3111633,10082718,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20155033292,10,BURGLARY OF VEHICLE,Theft,29-Jul-15,11680 RESEARCH BLVD SVRD SB,N,4-Aug-15,A,78759,25,3111643,10125309,78759,7%,$65672,18%,11%,8%,7%,2%,13%,3%,1%,0%,$962,$307800,0.2%,1%,2%,2%,18%,3%,75%,13%,99%,45%,60%,7%,60%,28%,$629,40%
20155033197,8,BURGLARY OF VEHICLE,Theft,29-Jul-15,4404 TRAVIS COUNTRY CIR,N,18-Aug-15,D,78735,19.14,3088411,10062518,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
20155033283,10,BURGLARY OF VEHICLE,Theft,29-Jul-15,9828 GREAT HILLS TRL,N,4-Aug-15,A,78759,17.22,3111520,10116674,78759,7%,$65672,18%,11%,8%,7%,2%,13%,3%,1%,0%,$962,$307800,0.2%,1%,2%,2%,18%,3%,75%,13%,99%,45%,60%,7%,60%,28%,$629,40%
20155033286,2,BURGLARY OF VEHICLE,Theft,29-Jul-15,420 W SLAUGHTER LN,N,5-Aug-15,F,78748,24.21,3097945,10035482,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
20155033257,8,BURGLARY OF VEHICLE,Theft,29-Jul-15,7800 TUSMAN DR,N,30-Jul-15,D,78735,19.079999999999998,3071729,10063575,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
20155033128,4,THEFT FROM AUTO,Theft,29-Jul-15,11209 METRIC BLVD,N,31-Jul-15,E,78758,18.43,3124254,10115735,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20155033157,10,THEFT FROM AUTO,Theft,29-Jul-15,6701 LAKEWOOD DR,N,5-Aug-15,B,78731,17.05,3099472,10106007,78731,9%,$78265,12%,9%,8%,4%,2%,13%,4%,0%,0%,$1016,$436800,0.5%,8%,0%,2%,24%,2%,67%,12%,97%,26%,26%,31%,68%,44%,$747,32%
20155033136,8,BURGLARY OF VEHICLE,Theft,29-Jul-15,7832 TUSMAN DR,N,30-Jul-15,D,78735,19.079999999999998,3071126,10063475,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
20152101626,9,BURGLARY OF VEHICLE,Theft,29-Jul-15,1110 BARTON SPRINGS RD,N,30-Jul-15,D,78704,13.05,3110191,10068005,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155033164,8,BURGLARY OF VEHICLE,Theft,29-Jul-15,7437 BONNIEBROOK DR,N,30-Jul-15,D,78735,19.079999999999998,3073366,10062858,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
20155033129,1,THEFT FROM AUTO,Theft,29-Jul-15,2706 CREST AVE,N,25-Aug-15,C,78702,8.02,3126666,10073160,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20155033210,4,BURGLARY OF VEHICLE,Theft,29-Jul-15,8885 RESEARCH BLVD SVRD NB,N,4-Aug-15,E,78758,18.2,3120748,10108093,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20152100396,4,BURGLARY OF VEHICLE,Theft,29-Jul-15,8917 RESEARCH BLVD NB,N,4-Aug-15,E,78758,18.2,3120422,10108394,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20155033221,3,BURGLARY OF VEHICLE,Theft,29-Jul-15,4407 E OLTORF ST,N,25-Aug-15,H,78741,23.13,3119880,10055847,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20155033235,2,BURGLARY OF VEHICLE,Theft,29-Jul-15,7809 E BEN WHITE BLVD EB,N,25-Aug-15,H,78744,24.31,3132052,10053067,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20152101909,9,BURGLARY OF VEHICLE,Theft,29-Jul-15,600 BLOCK WEST AVE,C,30-Jul-15,G,78701,11,3111865,10071678,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20155033205,5,THEFT OF LICENSE PLATE,Theft,29-Jul-15,9500 S IH 35 SVRD SB,N,30-Jul-15,F,78748,24.21,3099459,10032098,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
20155033160,9,THEFT OF LICENSE PLATE,Theft,29-Jul-15,PEARL ST / W 24TH ST,N,30-Jul-15,B,78705,6.04,3112889,10078003,78705,66%,$11917,21%,17%,4%,14%,2%,39%,8%,1%,0%,$1088,$292500,0.3%,2%,1%,6%,23%,10%,57%,38%,94%,79%,49%,70%,40%,100%,$511,30%
20155033186,9,THEFT,Theft,29-Jul-15,200 LAVACA ST,N,3-Aug-15,G,78701,11,3113126,10069732,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20152100773,5,THEFT,Theft,29-Jul-15,11024 WATCHFUL FOX DR,N,4-Aug-15,F,78748,24.21,3092095,10027395,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
20155033130,5,THEFT,Theft,29-Jul-15,1308 STRICKLAND DR,,,F,78748,24.23,3093825,10039254,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
20152101185,9,THEFT,Theft,29-Jul-15,525 N LAMAR BLVD,C,30-Jul-15,G,78703,12,3110741,10071581,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20152101603,1,THEFT,Theft,29-Jul-15,1917 MANOR RD,C,25-Aug-15,C,78722,4.02,3120974,10076631,78722,19%,$44917,18%,19%,11%,8%,3%,7%,11%,12%,1%,$930,$265100,0.9%,6%,0%,8%,31%,1%,65%,6%,97%,37%,8%,40%,127%,98%,$590,33%
20155033225,8,THEFT,Theft,29-Jul-15,5526 W US 290 HWY EB,N,30-Jul-15,D,78735,19.149999999999999,3083237,10058564,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
20155033165,7,THEFT,Theft,29-Jul-15,13429 EQUESTRIAN CV,N,7-Aug-15,A,78727,18.47,3129202,10130154,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
20152100901,1,THEFT,Theft,29-Jul-15,12151 N IH 35 SVRD NB,C,18-Nov-15,E,78753,18.350000000000001,3135985,10117220,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155033149,9,THEFT,Theft,29-Jul-15,313 E 6TH ST,N,31-Jul-15,G,78701,11,3115220,10070413,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20158002562,2,THEFT,Theft,29-Jul-15,6900 TRENDAL LN,O,3-Sep-15,F,78744,24.27,3109281,10039257,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20155033259,8,THEFT,Theft,29-Jul-15,7800 TUSMAN DR,N,30-Jul-15,D,78735,19.079999999999998,3071729,10063575,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
20155033239,5,THEFT,Theft,29-Jul-15,4211 S LAMAR BLVD NB,N,30-Jul-15,D,78704,20.04,3098881,10058094,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20152101252,8,THEFT,Theft,29-Jul-15,6101 WIER HILLS RD,N,7-Aug-15,D,78735,19.079999999999998,3070700,10062853,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
20155033152,8,THEFT,Theft,29-Jul-15,5707 SOUTHWEST PKWY,N,30-Jul-15,D,78735,19.149999999999999,3082400,10061309,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
20155033116,9,THEFT,Theft,29-Jul-15,500 E 7TH ST,N,5-Aug-15,G,78701,11,3115952,10070759,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20152100179,2,THEFT,Theft,29-Jul-15,2453 E SH 71 SVRD WB,C,31-Jul-15,H,78617,23.1,3141078,10051621,78617,18%,$43957,12%,67%,10%,15%,23%,,11%,1%,8%,$1041,$100600,0.4%,34%,,7%,24%,,63%,,99%,,101%,74%,21%,16%,$865,42%
20155033163,9,THEFT,Theft,29-Jul-15,3211 BREEZE TER,N,25-Aug-15,C,78722,4.01,3122348,10078124,78722,19%,$44917,18%,19%,11%,8%,3%,7%,11%,12%,1%,$930,$265100,0.9%,6%,0%,8%,31%,1%,65%,6%,97%,37%,8%,40%,127%,98%,$590,33%
20152100234,3,THEFT,Theft,29-Jul-15,907 CHOTE AVE,N,26-Aug-15,C,78702,21.11,3128723,10068407,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20155033104,9,THEFT,Theft,29-Jul-15,201 E 6TH ST,N,30-Jul-15,G,78701,11,3114771,10070534,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20155033115,8,THEFT,Theft,29-Jul-15,7106 LOCH LOMMOND ST,N,29-Jul-15,D,78749,17.760000000000002,3084993,10050399,78749,6%,$80956,13%,20%,7%,4%,7%,5%,1%,1%,0%,$1150,$233900,0.3%,32%,0%,1%,6%,0%,57%,3%,97%,70%,171%,25%,61%,37%,$708,40%
20155033232,6,THEFT,Theft,29-Jul-15,5310 DUVAL RD,N,7-Aug-15,A,78727,17.45,3112636,10125615,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
20155033146,10,THEFT,Theft,29-Jul-15,1500 MOHLE DR,N,5-Aug-15,B,78703,16.03,3110950,10082227,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20155033215,9,THEFT OF BICYCLE,Theft,29-Jul-15,111 SANDRA MURAIDA WAY,N,31-Jul-15,G,78703,12,3110547,10070439,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20155033249,4,THEFT,Theft,29-Jul-15,9002 HUNTERS TRCE,N,7-Aug-15,E,78758,18.2,3123171,10106461,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20155033228,2,THEFT,Theft,29-Jul-15,6600 ELM CREEK DR,N,13-Aug-15,F,78744,24.27,3108415,10041271,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20152100236,1,THEFT,Theft,29-Jul-15,2609 ROSEWOOD AVE,N,9-Nov-15,C,78702,8.02,3125927,10072559,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20155033290,9,THEFT OF BICYCLE,Theft,29-Jul-15,360 NUECES ST,N,31-Jul-15,G,78701,11,3112166,10070554,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20155033175,5,THEFT,Theft,29-Jul-15,3723 KEATS DR,N,29-Jul-15,D,78704,20.04,3100824,10059071,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155033108,2,THEFT,Theft,29-Jul-15,6607 S IH 35 SVRD NB,O,15-Sep-15,F,78744,24.27,3106737,10041724,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20158002561,2,THEFT,Theft,29-Jul-15,4509 FREIDRICH LN,N,11-Aug-15,F,78744,24.11,3112205,10048336,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20155033147,4,THEFT,Theft,29-Jul-15,1200 WOODFIELD DR,N,24-Sep-15,E,78758,18.190000000000001,3124769,10105930,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20152110656,10,ROBBERY BY THREAT,Robbery,30-Jul-15,2425 EXPOSITION BLVD,N,25-Feb-16,B,78703,16.03,3106386,10081262,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20152101874,4,ROBBERY BY ASSAULT,Robbery,30-Jul-15,10300 BLOCK PARKFIELD DR,N,13-Nov-15,E,78758,18.21,3126724,10110343,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20152110824,9,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,2505 LONGVIEW ST,N,3-Aug-15,B,78705,6.03,3111781,10078698,78705,66%,$11917,21%,17%,4%,14%,2%,39%,8%,1%,0%,$1088,$292500,0.3%,2%,1%,6%,23%,10%,57%,38%,94%,79%,49%,70%,40%,100%,$511,30%
20152110249,3,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,1515 WICKERSHAM LN,N,30-Jul-15,H,78741,23.18,3122306,10058898,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
20152110930,7,BURGLARY NON RESIDENCE,Burglary,30-Jul-15,1120 W HOWARD LN,N,3-Aug-15,E,78660,18.399999999999999,3136307,10128065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20152111359,1,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,12151 N IH 35 SVRD NB,N,3-Aug-15,E,78753,18.350000000000001,3135985,10117220,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20152110153,1,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,4202 GLOMAR AVE,N,3-Aug-15,C,78721,21.09,3131266,10076083,78721,32%,$32131,36%,52%,17%,16%,14%,61%,26%,47%,10%,$870,$121000,2%,35%,12%,25%,39%,22%,84%,57%,100%,95%,36%,62%,113%,87%,$668,40%
20152110793,3,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,1804 HASKELL ST,N,6-Nov-15,G,78702,10,3119365,10065428,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20152111432,3,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,500 E STASSNEY LN,N,3-Aug-15,D,78745,24.02,3106183,10046764,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20152110408,2,BURGLARY NON RESIDENCE,Burglary,30-Jul-15,6212 CROW LN,C,13-Aug-15,F,78745,24.02,3105650,10044815,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20152111596,7,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,8103 BRIARWOOD LN,N,3-Aug-15,B,78757,18.170000000000002,3116047,10105357,78757,16%,$55156,5%,25%,10%,6%,5%,21%,8%,4%,1%,$895,$253300,0.7%,10%,2%,6%,32%,8%,75%,21%,100%,56%,103%,24%,93%,79%,$590,36%
20152110154,1,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,1124 CHICON ST,C,3-Aug-15,C,78702,8.039999999999999,3121437,10070654,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20152110923,3,BURGLARY NON RESIDENCE,Burglary,30-Jul-15,5609 S CONGRESS AVE,N,12-Aug-15,F,78745,24.02,3104752,10047214,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20152112114,6,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,5506 SHREVEPORT DR,N,10-Sep-15,A,78727,17.86,3114699,10132353,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
20152111626,1,BURGLARY OF RESIDENCE,Burglary,30-Jul-15,1941 GASTON PLACE DR,N,26-Aug-15,I,78723,21.06,3130926,10087173,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20152111152,9,AUTO THEFT,Auto Theft,30-Jul-15,1320 E OLTORF ST,C,15-Sep-15,H,78704,23.08,3114800,10058474,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20152111617,1,AUTO THEFT,Auto Theft,30-Jul-15,6200 LOYOLA LN,N,3-Aug-15,C,78724,22.02,3143028,10083917,78724,38%,$35711,29%,63%,8%,8%,28%,85%,16%,38%,20%,$962,$105700,1.5%,48%,28%,15%,22%,42%,78%,84%,100%,96%,208%,37%,46%,21%,$786,40%
20152111611,1,AUTO THEFT,Auto Theft,30-Jul-15,12151 N IH 35 SVRD NB,N,11-Aug-15,E,78753,18.350000000000001,3135985,10117220,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20152110900,2,AUTO THEFT,Auto Theft,30-Jul-15,8200 ALCORN CIR,C,31-Jul-15,F,78748,24.22,3098762,10038482,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
20152111957,8,AUTO THEFT,Auto Theft,30-Jul-15,8502 CLAIRMONT CV,O,25-Aug-15,D,78749,17.37,3071828,10051025,78749,6%,$80956,13%,20%,7%,4%,7%,5%,1%,1%,0%,$1150,$233900,0.3%,32%,0%,1%,6%,0%,57%,3%,97%,70%,171%,25%,61%,37%,$708,40%
20152110126,4,RAPE OF A CHILD,Rape,30-Jul-15,,O,3-Dec-15,E,78758,18.22,,,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20152111849,6,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,30-Jul-15,9332 EVENING PRIMROSE PATH,C,1-Aug-15,A,78750,17.82,3096108,10130938,78750,7%,$75958,16%,16%,9%,6%,6%,19%,2%,0%,0%,$1012,$303100,0.3%,32%,4%,1%,15%,5%,70%,15%,99%,51%,104%,20%,64%,21%,$747,33%
20152111472,3,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,30-Jul-15,2222 CORTA ST,C,1-Aug-15,C,78702,9.02,3121943,10066811,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20152111944,4,AGG ASSAULT,Agg Assault,30-Jul-15,1656 RUTLAND DR,C,2-Sep-15,E,78758,18.21,3123406,10109357,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20152110357,3,AGG ASSAULT FAM/DATE VIOLENCE,Agg Assault,30-Jul-15,1060 GARDNER RD,C,1-Sep-15,C,78721,21.11,3133479,10068047,78721,32%,$32131,36%,52%,17%,16%,14%,61%,26%,47%,10%,$870,$121000,2%,35%,12%,25%,39%,22%,84%,57%,100%,95%,36%,62%,113%,87%,$668,40%
20152111928,2,AGG ASLT ENHANC STRANGL/SUFFOC,Agg Assault,30-Jul-15,4802 RUE LE FLEUR,C,4-Aug-15,F,78744,24.27,3112232,10038716,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20152110657,3,AGG ASSAULT,Agg Assault,30-Jul-15,5701 TRACY LYNN LN,N,20-Oct-15,C,78721,21.11,3131592,10066620,78721,32%,$32131,36%,52%,17%,16%,14%,61%,26%,47%,10%,$870,$121000,2%,35%,12%,25%,39%,22%,84%,57%,100%,95%,36%,62%,113%,87%,$668,40%
20152111835,4,AGG ASSAULT,Agg Assault,30-Jul-15,W RUNDBERG LN / METRIC BLVD,,,E,78758,18.2,3120682,10109870,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20152111150,2,THEFT FROM PERSON,Theft,30-Jul-15,2100 BLOCK WOODWARD ST,N,31-Jul-15,F,78744,24.11,3114195,10051239,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20152111134,7,THEFT BY SHOPLIFTING,Theft,30-Jul-15,1011 W ANDERSON LN,C,4-Aug-15,I,78757,15.04,3122068,10100260,78757,16%,$55156,5%,25%,10%,6%,5%,21%,8%,4%,1%,$895,$253300,0.7%,10%,2%,6%,32%,8%,75%,21%,100%,56%,103%,24%,93%,79%,$590,36%
